id_transakcja,id_terapia,id_dziecko,kwota,numer_transakcji,sposob_platnosci,ocena_terapii
732,123,103,150,xx-732,karta,10
733,123,104,150,xx-733,karta,4
734,123,105,150,xx-734,karta,5
735,123,106,150,xx-735,przelew,8
736,124,107,120,xx-736,gotowka,9
737,124,108,120,xx-737,karta,6
738,124,109,120,xx-738,przelew,6
739,124,110,120,xx-739,karta,3
740,124,111,120,xx-740,gotowka,5
741,124,112,120,xx-741,gotowka,8
742,125,81,180,xx-742,karta,10
743,125,82,180,xx-743,gotowka,3
744,125,83,180,xx-744,przelew,5
745,125,84,180,xx-745,karta,9
746,125,85,180,xx-746,przelew,7
747,125,86,180,xx-747,gotowka,10
748,125,87,180,xx-748,gotowka,3
749,125,88,180,xx-749,przelew,4
750,125,89,180,xx-750,gotowka,10
751,125,90,180,xx-751,karta,6
752,126,91,90,xx-752,gotowka,6
753,126,92,90,xx-753,przelew,7
754,126,93,90,xx-754,przelew,6
755,126,94,90,xx-755,przelew,4
756,126,95,90,xx-756,przelew,5
757,126,96,90,xx-757,gotowka,9
758,127,97,540,xx-758,karta,6
759,127,98,540,xx-759,karta,8
760,127,99,540,xx-760,karta,5
761,127,100,540,xx-761,karta,4
762,127,101,540,xx-762,gotowka,8
763,127,102,540,xx-763,karta,10
764,127,103,540,xx-764,karta,9
765,127,104,540,xx-765,karta,4
766,127,105,540,xx-766,karta,10
767,127,106,540,xx-767,przelew,5
768,128,107,270,xx-768,karta,3
769,128,108,270,xx-769,karta,5
770,128,109,270,xx-770,gotowka,4
771,128,110,270,xx-771,przelew,4
772,128,111,270,xx-772,karta,5
773,128,112,270,xx-773,karta,8
774,129,81,30,xx-774,gotowka,5
775,129,82,30,xx-775,gotowka,6
776,129,83,30,xx-776,karta,5
777,129,84,30,xx-777,przelew,9
778,129,85,30,xx-778,karta,5
779,129,86,30,xx-779,gotowka,9
780,130,91,135,xx-780,gotowka,8
781,130,92,135,xx-781,gotowka,6
782,130,93,135,xx-782,gotowka,6
783,130,94,135,xx-783,przelew,3
784,130,95,135,xx-784,gotowka,10
785,130,96,135,xx-785,przelew,5
786,131,97,180,xx-786,gotowka,7
787,131,98,180,xx-787,przelew,6
788,131,99,180,xx-788,przelew,6
789,131,100,180,xx-789,przelew,10
790,131,101,180,xx-790,gotowka,7
791,131,102,180,xx-791,przelew,5
792,131,103,180,xx-792,karta,7
793,131,104,180,xx-793,gotowka,6
794,131,105,180,xx-794,przelew,4
795,131,106,180,xx-795,gotowka,8
796,132,107,630,xx-796,karta,10
797,132,108,630,xx-797,przelew,5
798,132,109,630,xx-798,karta,7
799,132,110,630,xx-799,gotowka,10
800,132,111,630,xx-800,gotowka,9
801,132,112,630,xx-801,przelew,8
802,133,82,360,xx-802,przelew,8
803,133,83,360,xx-803,przelew,3
804,133,84,360,xx-804,przelew,6
805,133,85,360,xx-805,przelew,5
806,134,91,540,xx-806,przelew,10
807,134,93,540,xx-807,karta,9
808,134,94,540,xx-808,karta,6
809,134,95,540,xx-809,gotowka,7
810,134,96,540,xx-810,przelew,8
811,135,97,135,xx-811,przelew,10
812,135,98,135,xx-812,gotowka,5
813,135,99,135,xx-813,gotowka,7
814,135,101,135,xx-814,gotowka,3
815,135,102,135,xx-815,gotowka,3
816,135,103,135,xx-816,karta,3
817,135,104,135,xx-817,karta,10
818,135,105,135,xx-818,gotowka,8
819,135,106,135,xx-819,karta,10
820,136,107,270,xx-820,karta,5
821,136,108,270,xx-821,gotowka,7
822,136,109,270,xx-822,karta,10
823,136,110,270,xx-823,karta,3
824,136,111,270,xx-824,gotowka,6
825,136,112,270,xx-825,gotowka,9
826,137,113,45,xx-826,przelew,8
827,137,114,45,xx-827,karta,7
828,137,115,45,xx-828,gotowka,7
829,137,116,45,xx-829,przelew,7
830,137,117,45,xx-830,przelew,6
831,137,118,45,xx-831,karta,6
832,137,119,45,xx-832,karta,8
833,137,120,45,xx-833,przelew,5
834,137,121,45,xx-834,gotowka,7
835,137,122,45,xx-835,gotowka,8
836,138,123,240,xx-836,przelew,10
837,138,124,240,xx-837,przelew,6
838,138,125,240,xx-838,gotowka,7
839,138,126,240,xx-839,gotowka,7
840,138,127,240,xx-840,gotowka,5
841,138,128,240,xx-841,karta,4
842,139,83,30,xx-842,gotowka,10
843,139,84,30,xx-843,karta,6
844,140,93,180,xx-844,karta,9
845,140,94,180,xx-845,przelew,9
846,141,97,135,xx-846,karta,7
847,141,98,135,xx-847,przelew,5
848,141,99,135,xx-848,karta,7
849,141,102,135,xx-849,gotowka,9
850,141,103,135,xx-850,gotowka,10
851,141,104,135,xx-851,gotowka,9
852,141,105,135,xx-852,przelew,7
853,141,106,135,xx-853,przelew,10
854,142,107,60,xx-854,gotowka,6
855,142,108,60,xx-855,przelew,8
856,142,109,60,xx-856,gotowka,3
857,142,110,60,xx-857,przelew,8
858,142,111,60,xx-858,gotowka,9
859,142,112,60,xx-859,karta,7
860,143,113,135,xx-860,karta,7
861,143,114,135,xx-861,gotowka,5
862,143,115,135,xx-862,karta,4
863,143,116,135,xx-863,gotowka,6
864,143,117,135,xx-864,gotowka,6
865,143,118,135,xx-865,karta,4
866,143,119,135,xx-866,karta,3
867,143,120,135,xx-867,karta,5
868,143,121,135,xx-868,karta,9
869,143,122,135,xx-869,karta,7
870,144,123,630,xx-870,karta,5
871,144,124,630,xx-871,przelew,6
872,144,125,630,xx-872,karta,5
873,144,126,630,xx-873,przelew,10
874,144,127,630,xx-874,karta,5
875,144,128,630,xx-875,gotowka,4
876,145,84,30,xx-876,gotowka,6
877,146,93,150,xx-877,przelew,6
878,146,94,150,xx-878,karta,5
879,147,97,30,xx-879,karta,10
880,147,98,30,xx-880,karta,8
881,147,99,30,xx-881,przelew,3
882,147,102,30,xx-882,gotowka,8
883,147,103,30,xx-883,gotowka,7
884,147,104,30,xx-884,przelew,5
885,147,106,30,xx-885,karta,6
886,148,108,90,xx-886,przelew,9
887,148,109,90,xx-887,przelew,10
888,148,110,90,xx-888,przelew,3
889,148,111,90,xx-889,gotowka,4
890,148,112,90,xx-890,przelew,10
891,149,113,450,xx-891,przelew,6
892,149,114,450,xx-892,przelew,5
893,149,115,450,xx-893,przelew,3
894,149,116,450,xx-894,karta,7
895,149,117,450,xx-895,przelew,4
896,149,118,450,xx-896,karta,4
897,149,119,450,xx-897,przelew,4
898,149,120,450,xx-898,karta,9
899,149,121,450,xx-899,gotowka,6
900,149,122,450,xx-900,gotowka,5
901,150,123,360,xx-901,gotowka,7
902,150,124,360,xx-902,przelew,10
903,150,125,360,xx-903,karta,6
904,150,126,360,xx-904,przelew,5
905,150,127,360,xx-905,przelew,4
906,150,128,360,xx-906,przelew,5
907,151,99,90,xx-907,karta,10
908,151,102,90,xx-908,karta,4
909,151,103,90,xx-909,gotowka,5
910,151,104,90,xx-910,przelew,9
911,151,106,90,xx-911,gotowka,10
912,152,108,60,xx-912,karta,5
913,152,109,60,xx-913,gotowka,5
914,152,110,60,xx-914,karta,7
915,152,111,60,xx-915,przelew,6
916,152,112,60,xx-916,karta,6
917,153,113,60,xx-917,karta,9
918,153,114,60,xx-918,przelew,10
919,153,115,60,xx-919,przelew,5
920,153,116,60,xx-920,gotowka,8
921,153,117,60,xx-921,karta,10
922,153,118,60,xx-922,przelew,4
923,153,119,60,xx-923,przelew,10
924,153,120,60,xx-924,przelew,5
925,153,121,60,xx-925,gotowka,9
926,153,122,60,xx-926,karta,9
927,154,123,45,xx-927,przelew,8
928,154,124,45,xx-928,przelew,5
929,154,125,45,xx-929,gotowka,10
930,154,126,45,xx-930,gotowka,7
931,154,127,45,xx-931,karta,3
932,154,128,45,xx-932,karta,8
933,155,102,180,xx-933,przelew,5
934,155,103,180,xx-934,gotowka,4
935,155,104,180,xx-935,karta,6
936,155,106,180,xx-936,gotowka,7
937,156,108,120,xx-937,przelew,4
938,156,110,120,xx-938,przelew,10
939,156,111,120,xx-939,przelew,4
940,156,112,120,xx-940,przelew,3
941,157,113,60,xx-941,karta,10
942,157,114,60,xx-942,gotowka,5
943,157,115,60,xx-943,karta,4
944,157,116,60,xx-944,gotowka,5
945,157,117,60,xx-945,karta,10
946,157,118,60,xx-946,karta,7
947,157,119,60,xx-947,karta,4
948,157,120,60,xx-948,gotowka,6
949,157,121,60,xx-949,przelew,9
950,157,122,60,xx-950,przelew,3
951,158,123,135,xx-951,gotowka,7
952,158,124,135,xx-952,gotowka,3
953,158,125,135,xx-953,karta,7
954,158,126,135,xx-954,gotowka,5
955,158,127,135,xx-955,gotowka,4
956,158,128,135,xx-956,karta,8
957,159,129,120,xx-957,gotowka,10
958,159,130,120,xx-958,gotowka,9
959,159,131,120,xx-959,przelew,9
960,159,132,120,xx-960,karta,8
961,159,133,120,xx-961,gotowka,3
962,159,134,120,xx-962,gotowka,5
963,159,135,120,xx-963,karta,6
964,159,136,120,xx-964,karta,3
965,159,137,120,xx-965,przelew,6
966,159,138,120,xx-966,karta,5
967,160,139,60,xx-967,karta,3
968,160,140,60,xx-968,gotowka,5
969,160,141,60,xx-969,gotowka,6
970,160,142,60,xx-970,karta,6
971,160,143,60,xx-971,gotowka,10
972,160,144,60,xx-972,karta,10
973,161,103,270,xx-973,gotowka,4
974,161,106,270,xx-974,przelew,9
975,162,111,270,xx-975,przelew,10
976,163,113,30,xx-976,przelew,4
977,163,114,30,xx-977,przelew,5
978,163,115,30,xx-978,przelew,7
979,163,116,30,xx-979,karta,10
980,163,117,30,xx-980,przelew,7
981,163,118,30,xx-981,karta,4
982,163,119,30,xx-982,gotowka,7
983,163,120,30,xx-983,przelew,8
984,163,121,30,xx-984,przelew,9
985,163,122,30,xx-985,przelew,8
986,164,123,60,xx-986,przelew,6
987,164,124,60,xx-987,gotowka,4
988,164,125,60,xx-988,przelew,6
989,164,126,60,xx-989,gotowka,5
990,164,127,60,xx-990,gotowka,3
991,164,128,60,xx-991,karta,10
992,165,129,135,xx-992,karta,10
993,165,130,135,xx-993,przelew,8
994,165,131,135,xx-994,karta,8
995,165,132,135,xx-995,przelew,5
996,165,133,135,xx-996,karta,7
997,165,134,135,xx-997,przelew,9
998,165,135,135,xx-998,karta,7
999,165,136,135,xx-999,przelew,5
1000,165,137,135,xx-1000,gotowka,8
1001,165,138,135,xx-1001,gotowka,9
1002,166,139,180,xx-1002,gotowka,4
1003,166,140,180,xx-1003,przelew,3
1004,166,141,180,xx-1004,przelew,5
1005,166,142,180,xx-1005,karta,9
1006,166,143,180,xx-1006,karta,9
1007,166,144,180,xx-1007,przelew,3
1008,167,103,90,xx-1008,gotowka,3
1009,168,113,180,xx-1009,gotowka,7
1010,168,114,180,xx-1010,przelew,4
1011,168,115,180,xx-1011,przelew,3
1012,168,116,180,xx-1012,karta,9
1013,168,117,180,xx-1013,karta,3
1014,168,118,180,xx-1014,gotowka,10
1015,168,119,180,xx-1015,karta,5
1016,168,122,180,xx-1016,przelew,6
1017,169,123,45,xx-1017,karta,9
1018,169,124,45,xx-1018,karta,5
1019,169,125,45,xx-1019,gotowka,8
1020,169,126,45,xx-1020,karta,4
1021,169,127,45,xx-1021,karta,5
1022,169,128,45,xx-1022,karta,4
1023,170,129,225,xx-1023,gotowka,7
1024,170,130,225,xx-1024,przelew,9
1025,170,131,225,xx-1025,gotowka,9
1026,170,132,225,xx-1026,przelew,9
1027,170,133,225,xx-1027,gotowka,4
1028,170,134,225,xx-1028,gotowka,7
1029,170,135,225,xx-1029,przelew,6
1030,170,136,225,xx-1030,gotowka,6
1031,170,137,225,xx-1031,karta,3
1032,170,138,225,xx-1032,gotowka,6
1033,171,139,540,xx-1033,przelew,9
1034,171,140,540,xx-1034,gotowka,9
1035,171,141,540,xx-1035,gotowka,4
1036,171,142,540,xx-1036,karta,4
1037,171,143,540,xx-1037,przelew,9
1038,171,144,540,xx-1038,gotowka,3
1039,172,103,180,xx-1039,gotowka,10
1040,173,113,180,xx-1040,przelew,6
1041,173,114,180,xx-1041,karta,8
1042,173,115,180,xx-1042,przelew,6
1043,173,117,180,xx-1043,przelew,4
1044,173,118,180,xx-1044,karta,4
1045,173,122,180,xx-1045,przelew,6
1046,174,123,270,xx-1046,karta,3
1047,174,124,270,xx-1047,gotowka,10
1048,174,125,270,xx-1048,karta,3
1049,174,126,270,xx-1049,gotowka,5
1050,174,127,270,xx-1050,gotowka,8
1051,174,128,270,xx-1051,karta,4
1052,175,129,630,xx-1052,karta,6
1053,175,130,630,xx-1053,gotowka,7
1054,175,131,630,xx-1054,gotowka,5
1055,175,132,630,xx-1055,przelew,3
1056,175,134,630,xx-1056,przelew,7
1057,175,135,630,xx-1057,przelew,9
1058,175,136,630,xx-1058,gotowka,9
1059,175,137,630,xx-1059,gotowka,4
1060,175,138,630,xx-1060,przelew,5
1061,176,139,135,xx-1061,gotowka,10
1062,176,140,135,xx-1062,przelew,3
1063,176,141,135,xx-1063,przelew,4
1064,176,142,135,xx-1064,gotowka,5
1065,176,143,135,xx-1065,gotowka,3
1066,176,144,135,xx-1066,karta,10
1067,177,117,60,xx-1067,gotowka,8
1068,177,118,60,xx-1068,przelew,9
1069,178,123,270,xx-1069,gotowka,8
1070,178,124,270,xx-1070,przelew,6
1071,178,125,270,xx-1071,gotowka,5
1072,178,126,270,xx-1072,gotowka,7
1073,178,128,270,xx-1073,karta,3
1074,179,129,120,xx-1074,karta,3
1075,179,130,120,xx-1075,karta,3
1076,179,131,120,xx-1076,karta,6
1077,179,132,120,xx-1077,karta,3
1078,179,134,120,xx-1078,karta,9
1079,179,135,120,xx-1079,karta,7
1080,179,136,120,xx-1080,gotowka,8
1081,179,137,120,xx-1081,przelew,10
1082,179,138,120,xx-1082,karta,6
1083,180,139,180,xx-1083,gotowka,3
1084,180,140,180,xx-1084,przelew,5
1085,180,141,180,xx-1085,karta,5
1086,180,142,180,xx-1086,gotowka,3
1087,180,143,180,xx-1087,przelew,3
1088,180,144,180,xx-1088,przelew,6
1089,181,145,225,xx-1089,karta,8
1090,181,146,225,xx-1090,gotowka,9
1091,181,147,225,xx-1091,przelew,5
1092,181,148,225,xx-1092,karta,9
1093,181,149,225,xx-1093,gotowka,9
1094,181,150,225,xx-1094,gotowka,5
1095,181,151,225,xx-1095,gotowka,10
1096,181,152,225,xx-1096,karta,7
1097,181,153,225,xx-1097,karta,5
1098,181,154,225,xx-1098,karta,3
1099,182,155,30,xx-1099,przelew,9
1100,182,156,30,xx-1100,przelew,10
1101,182,157,30,xx-1101,przelew,8
1102,182,158,30,xx-1102,karta,4
1103,182,159,30,xx-1103,przelew,5
1104,182,160,30,xx-1104,gotowka,4
1105,183,117,150,xx-1105,gotowka,3
1106,184,123,630,xx-1106,gotowka,4
1107,184,124,630,xx-1107,przelew,9
1108,184,125,630,xx-1108,przelew,5
1109,184,126,630,xx-1109,karta,7
1110,184,128,630,xx-1110,przelew,10
1111,185,129,270,xx-1111,karta,10
1112,185,130,270,xx-1112,gotowka,10
1113,185,131,270,xx-1113,gotowka,4
1114,185,132,270,xx-1114,gotowka,10
1115,185,134,270,xx-1115,gotowka,3
1116,185,136,270,xx-1116,przelew,8
1117,185,137,270,xx-1117,przelew,7
1118,185,138,270,xx-1118,gotowka,6
1119,186,139,450,xx-1119,przelew,5
1120,186,141,450,xx-1120,przelew,8
1121,186,142,450,xx-1121,gotowka,10
1122,186,143,450,xx-1122,karta,9
1123,186,144,450,xx-1123,gotowka,9
1124,187,145,450,xx-1124,przelew,4
1125,187,146,450,xx-1125,gotowka,6
1126,187,147,450,xx-1126,gotowka,4
1127,187,148,450,xx-1127,gotowka,4
1128,187,149,450,xx-1128,przelew,7
1129,187,150,450,xx-1129,karta,10
1130,187,151,450,xx-1130,przelew,9
1131,187,152,450,xx-1131,karta,9
1132,187,153,450,xx-1132,przelew,6
1133,187,154,450,xx-1133,przelew,9
1134,188,155,210,xx-1134,karta,5
1135,188,156,210,xx-1135,przelew,6
1136,188,157,210,xx-1136,karta,8
1137,188,158,210,xx-1137,karta,10
1138,188,159,210,xx-1138,gotowka,9
1139,188,160,210,xx-1139,gotowka,4
1140,189,124,240,xx-1140,gotowka,7
1141,189,125,240,xx-1141,karta,6
1142,190,129,360,xx-1142,przelew,4
1143,190,130,360,xx-1143,karta,3
1144,190,131,360,xx-1144,gotowka,9
1145,190,132,360,xx-1145,gotowka,4
1146,190,134,360,xx-1146,karta,3
1147,190,136,360,xx-1147,karta,9
1148,190,137,360,xx-1148,przelew,9
1149,190,138,360,xx-1149,karta,9
1150,191,139,90,xx-1150,karta,10
1151,191,141,90,xx-1151,gotowka,7
1152,191,142,90,xx-1152,karta,9
1153,191,143,90,xx-1153,karta,9
1154,191,144,90,xx-1154,przelew,6
1155,192,145,180,xx-1155,karta,6
1156,192,146,180,xx-1156,gotowka,8
1157,192,147,180,xx-1157,gotowka,7
1158,192,148,180,xx-1158,gotowka,3
1159,192,149,180,xx-1159,karta,4
1160,192,150,180,xx-1160,karta,10
1161,192,151,180,xx-1161,karta,7
1162,192,152,180,xx-1162,karta,10
1163,192,153,180,xx-1163,przelew,8
1164,192,154,180,xx-1164,karta,8
1165,193,155,210,xx-1165,karta,7
1166,193,156,210,xx-1166,przelew,7
1167,193,157,210,xx-1167,przelew,7
1168,193,158,210,xx-1168,przelew,9
1169,193,159,210,xx-1169,gotowka,4
1170,193,160,210,xx-1170,karta,3
1171,194,124,630,xx-1171,karta,7
1172,194,125,630,xx-1172,gotowka,10
1173,195,129,315,xx-1173,karta,9
1174,195,130,315,xx-1174,przelew,10
1175,195,131,315,xx-1175,gotowka,7
1176,195,132,315,xx-1176,przelew,4
1177,195,134,315,xx-1177,karta,5
1178,195,136,315,xx-1178,karta,9
1179,195,137,315,xx-1179,karta,5
1180,195,138,315,xx-1180,przelew,7
1181,196,139,270,xx-1181,gotowka,3
1182,196,141,270,xx-1182,karta,9
1183,196,142,270,xx-1183,przelew,7
1184,196,143,270,xx-1184,przelew,5
1185,197,145,420,xx-1185,gotowka,10
1186,197,146,420,xx-1186,karta,7
1187,197,147,420,xx-1187,przelew,8
1188,197,148,420,xx-1188,gotowka,9
1189,197,149,420,xx-1189,karta,8
1190,197,150,420,xx-1190,gotowka,4
1191,197,151,420,xx-1191,gotowka,8
1192,197,152,420,xx-1192,karta,4
1193,197,153,420,xx-1193,karta,3
1194,197,154,420,xx-1194,przelew,9
1195,198,155,180,xx-1195,przelew,7
1196,198,156,180,xx-1196,gotowka,7
1197,198,157,180,xx-1197,karta,5
1198,198,158,180,xx-1198,przelew,6
1199,198,159,180,xx-1199,przelew,4
1200,198,160,180,xx-1200,karta,9
1201,199,130,150,xx-1201,karta,7
1202,199,131,150,xx-1202,karta,8
1203,199,132,150,xx-1203,gotowka,5
1204,199,136,150,xx-1204,karta,8
1205,199,138,150,xx-1205,gotowka,9
1206,200,139,150,xx-1206,gotowka,8
1207,200,142,150,xx-1207,gotowka,4
1208,200,143,150,xx-1208,gotowka,9
1209,201,145,315,xx-1209,gotowka,6
1210,201,147,315,xx-1210,przelew,10
1211,201,148,315,xx-1211,gotowka,10
1212,201,149,315,xx-1212,przelew,9
1213,201,150,315,xx-1213,przelew,4
1214,201,151,315,xx-1214,gotowka,8
1215,201,152,315,xx-1215,przelew,6
1216,201,153,315,xx-1216,karta,9
1217,201,154,315,xx-1217,gotowka,6
1218,202,155,90,xx-1218,gotowka,10
1219,202,156,90,xx-1219,przelew,3
1220,202,157,90,xx-1220,gotowka,4
1221,202,158,90,xx-1221,karta,5
1222,202,159,90,xx-1222,gotowka,4
1223,202,160,90,xx-1223,przelew,7
1224,203,161,180,xx-1224,przelew,8
1225,203,162,180,xx-1225,karta,3
1226,203,163,180,xx-1226,przelew,5
1227,203,164,180,xx-1227,przelew,6
1228,203,165,180,xx-1228,gotowka,4
1229,203,166,180,xx-1229,karta,3
1230,203,167,180,xx-1230,przelew,8
1231,203,168,180,xx-1231,karta,3
1232,203,169,180,xx-1232,gotowka,3
1233,203,170,180,xx-1233,przelew,8
1234,204,171,60,xx-1234,przelew,6
1235,204,172,60,xx-1235,przelew,9
1236,204,173,60,xx-1236,gotowka,6
1237,204,174,60,xx-1237,gotowka,4
1238,204,175,60,xx-1238,przelew,5
1239,204,176,60,xx-1239,przelew,9
1240,205,132,450,xx-1240,przelew,4
1241,205,136,450,xx-1241,przelew,9
1242,205,138,450,xx-1242,gotowka,7
1243,206,139,120,xx-1243,karta,6
1244,206,142,120,xx-1244,przelew,8
1245,206,143,120,xx-1245,karta,9
1246,207,145,360,xx-1246,karta,10
1247,207,147,360,xx-1247,karta,6
1248,207,149,360,xx-1248,przelew,8
1249,207,150,360,xx-1249,przelew,7
1250,207,151,360,xx-1250,gotowka,6
1251,207,152,360,xx-1251,karta,5
1252,207,153,360,xx-1252,przelew,10
1253,207,154,360,xx-1253,gotowka,8
1254,208,155,60,xx-1254,karta,7
1255,208,156,60,xx-1255,gotowka,7
1256,208,157,60,xx-1256,gotowka,3
1257,208,158,60,xx-1257,gotowka,8
1258,208,159,60,xx-1258,gotowka,10
1259,208,160,60,xx-1259,karta,9
1260,209,161,90,xx-1260,gotowka,6
1261,209,162,90,xx-1261,karta,4
1262,209,163,90,xx-1262,karta,10
1263,209,164,90,xx-1263,przelew,9
1264,209,165,90,xx-1264,przelew,9
1265,209,166,90,xx-1265,przelew,10
1266,209,167,90,xx-1266,przelew,9
1267,209,168,90,xx-1267,gotowka,5
1268,209,169,90,xx-1268,gotowka,4
1269,209,170,90,xx-1269,przelew,5
1270,210,171,60,xx-1270,przelew,4
1271,210,172,60,xx-1271,przelew,7
1272,210,173,60,xx-1272,karta,3
1273,210,174,60,xx-1273,gotowka,3
1274,210,175,60,xx-1274,karta,10
1275,210,176,60,xx-1275,przelew,10
1276,211,136,120,xx-1276,przelew,9
1277,212,139,90,xx-1277,gotowka,3
1278,212,142,90,xx-1278,przelew,6
1279,213,145,180,xx-1279,gotowka,10
1280,213,147,180,xx-1280,karta,7
1281,213,149,180,xx-1281,gotowka,6
1282,213,150,180,xx-1282,gotowka,3
1283,213,151,180,xx-1283,karta,9
1284,213,152,180,xx-1284,przelew,6
1285,213,153,180,xx-1285,przelew,8
1286,214,155,120,xx-1286,gotowka,4
1287,214,156,120,xx-1287,przelew,4
1288,214,157,120,xx-1288,karta,10
1289,214,158,120,xx-1289,karta,7
1290,214,159,120,xx-1290,gotowka,9
1291,214,160,120,xx-1291,gotowka,3
1292,215,161,540,xx-1292,karta,6
1293,215,162,540,xx-1293,gotowka,9
1294,215,163,540,xx-1294,gotowka,3
1295,215,164,540,xx-1295,gotowka,5
1296,215,165,540,xx-1296,przelew,7
1297,215,166,540,xx-1297,przelew,9
1298,215,167,540,xx-1298,gotowka,4
1299,215,168,540,xx-1299,gotowka,3
1300,215,169,540,xx-1300,gotowka,8
1301,215,170,540,xx-1301,gotowka,7
1302,216,171,120,xx-1302,przelew,4
1303,216,172,120,xx-1303,karta,8
1304,216,173,120,xx-1304,gotowka,4
1305,216,174,120,xx-1305,przelew,10
1306,216,175,120,xx-1306,karta,6
1307,216,176,120,xx-1307,przelew,4
1308,217,136,60,xx-1308,przelew,10
1309,218,145,420,xx-1309,gotowka,5
1310,218,147,420,xx-1310,gotowka,7
1311,218,149,420,xx-1311,karta,3
1312,218,150,420,xx-1312,przelew,7
1313,218,151,420,xx-1313,przelew,10
1314,219,155,210,xx-1314,przelew,7
1315,219,156,210,xx-1315,gotowka,5
1316,219,157,210,xx-1316,gotowka,3
1317,219,158,210,xx-1317,karta,4
1318,219,159,210,xx-1318,przelew,6
1319,219,160,210,xx-1319,gotowka,3
1320,220,161,270,xx-1320,przelew,4
1321,220,162,270,xx-1321,karta,5
1322,220,163,270,xx-1322,przelew,9
1323,220,164,270,xx-1323,przelew,8
1324,220,165,270,xx-1324,karta,3
1325,220,166,270,xx-1325,przelew,6
1326,220,167,270,xx-1326,karta,3
1327,220,168,270,xx-1327,przelew,10
1328,220,169,270,xx-1328,gotowka,10
1329,220,170,270,xx-1329,przelew,10
1330,221,171,120,xx-1330,karta,8
1331,221,172,120,xx-1331,przelew,5
1332,221,173,120,xx-1332,przelew,3
1333,221,174,120,xx-1333,gotowka,9
1334,221,175,120,xx-1334,przelew,10
1335,221,176,120,xx-1335,gotowka,8
1336,222,136,270,xx-1336,przelew,9
1337,223,145,60,xx-1337,gotowka,9
1338,223,147,60,xx-1338,karta,9
1339,223,149,60,xx-1339,karta,3
1340,224,155,120,xx-1340,karta,9
1341,224,156,120,xx-1341,gotowka,7
1342,224,158,120,xx-1342,karta,9
1343,224,159,120,xx-1343,karta,8
1344,225,161,45,xx-1344,przelew,10
1345,225,162,45,xx-1345,gotowka,6
1346,225,163,45,xx-1346,przelew,9
1347,225,164,45,xx-1347,karta,8
1348,225,165,45,xx-1348,gotowka,5
1349,225,166,45,xx-1349,karta,5
1350,225,167,45,xx-1350,karta,4
1351,225,168,45,xx-1351,gotowka,6
1352,225,169,45,xx-1352,karta,8
1353,225,170,45,xx-1353,karta,6
1354,226,171,180,xx-1354,karta,4
1355,226,172,180,xx-1355,karta,10
1356,226,173,180,xx-1356,przelew,9
1357,226,174,180,xx-1357,przelew,9
1358,226,175,180,xx-1358,przelew,3
1359,226,176,180,xx-1359,przelew,8
1360,227,177,315,xx-1360,przelew,3
1361,227,178,315,xx-1361,przelew,9
1362,227,179,315,xx-1362,karta,4
1363,227,180,315,xx-1363,gotowka,5
1364,227,181,315,xx-1364,karta,10
1365,227,182,315,xx-1365,gotowka,7
1366,227,183,315,xx-1366,przelew,4
1367,227,184,315,xx-1367,przelew,4
1368,227,185,315,xx-1368,przelew,6
1369,227,186,315,xx-1369,gotowka,8
1370,228,187,90,xx-1370,przelew,8
1371,228,188,90,xx-1371,karta,10
1372,228,189,90,xx-1372,karta,5
1373,228,190,90,xx-1373,gotowka,10
1374,228,191,90,xx-1374,gotowka,8
1375,228,192,90,xx-1375,gotowka,5
1376,229,145,180,xx-1376,gotowka,6
1377,229,147,180,xx-1377,przelew,4
1378,229,149,180,xx-1378,karta,9
1379,230,155,180,xx-1379,przelew,3
1380,230,159,180,xx-1380,przelew,8
1381,231,161,120,xx-1381,gotowka,9
1382,231,162,120,xx-1382,przelew,4
1383,231,163,120,xx-1383,przelew,6
1384,231,164,120,xx-1384,gotowka,4
1385,231,165,120,xx-1385,przelew,7
1386,231,166,120,xx-1386,gotowka,7
1387,231,167,120,xx-1387,gotowka,8
1388,231,169,120,xx-1388,karta,8
1389,231,170,120,xx-1389,karta,4
1390,232,171,420,xx-1390,gotowka,7
1391,232,172,420,xx-1391,karta,8
1392,232,173,420,xx-1392,gotowka,7
1393,232,174,420,xx-1393,karta,6
1394,232,175,420,xx-1394,karta,9
1395,232,176,420,xx-1395,gotowka,8
1396,233,177,270,xx-1396,gotowka,5
1397,233,178,270,xx-1397,przelew,6
1398,233,179,270,xx-1398,przelew,7
1399,233,180,270,xx-1399,gotowka,9
1400,233,181,270,xx-1400,gotowka,8
1401,233,182,270,xx-1401,karta,8
1402,233,183,270,xx-1402,gotowka,4
1403,233,184,270,xx-1403,przelew,7
1404,233,185,270,xx-1404,karta,5
1405,233,186,270,xx-1405,gotowka,10
1406,234,187,240,xx-1406,gotowka,4
1407,234,188,240,xx-1407,gotowka,3
1408,234,189,240,xx-1408,karta,5
1409,234,190,240,xx-1409,karta,6
1410,234,191,240,xx-1410,gotowka,6
1411,234,192,240,xx-1411,przelew,6
1412,235,145,90,xx-1412,gotowka,8
1413,236,161,630,xx-1413,gotowka,8
1414,236,162,630,xx-1414,karta,5
1415,236,163,630,xx-1415,karta,5
1416,236,164,630,xx-1416,przelew,5
1417,236,165,630,xx-1417,karta,8
1418,236,167,630,xx-1418,karta,5
1419,236,169,630,xx-1419,przelew,5
1420,237,171,420,xx-1420,karta,4
